date,county,state,fips,cases,deaths,new_cases,new_deaths
2020-01-25,Orange,California,6059.0,1,0,1.0,0.0
2020-01-26,Orange,California,6059.0,1,0,0.0,0.0
2020-01-27,Orange,California,6059.0,1,0,0.0,0.0
2020-01-28,Orange,California,6059.0,1,0,0.0,0.0
2020-01-29,Orange,California,6059.0,1,0,0.0,0.0
2020-01-30,Orange,California,6059.0,1,0,0.0,0.0
2020-01-31,Orange,California,6059.0,1,0,0.0,0.0
2020-02-01,Orange,California,6059.0,1,0,0.0,0.0
2020-02-02,Orange,California,6059.0,1,0,0.0,0.0
2020-02-03,Orange,California,6059.0,1,0,0.0,0.0
2020-02-04,Orange,California,6059.0,1,0,0.0,0.0
2020-02-05,Orange,California,6059.0,1,0,0.0,0.0
2020-02-06,Orange,California,6059.0,1,0,0.0,0.0
2020-02-07,Orange,California,6059.0,1,0,0.0,0.0
2020-02-08,Orange,California,6059.0,1,0,0.0,0.0
2020-02-09,Orange,California,6059.0,1,0,0.0,0.0
2020-02-10,Orange,California,6059.0,1,0,0.0,0.0
2020-02-11,Orange,California,6059.0,1,0,0.0,0.0
2020-02-12,Orange,California,6059.0,1,0,0.0,0.0
2020-02-13,Orange,California,6059.0,1,0,0.0,0.0
2020-02-14,Orange,California,6059.0,1,0,0.0,0.0
2020-02-15,Orange,California,6059.0,1,0,0.0,0.0
2020-02-16,Orange,California,6059.0,1,0,0.0,0.0
2020-02-17,Orange,California,6059.0,1,0,0.0,0.0
2020-02-18,Orange,California,6059.0,1,0,0.0,0.0
2020-02-19,Orange,California,6059.0,1,0,0.0,0.0
2020-02-20,Orange,California,6059.0,1,0,0.0,0.0
2020-02-21,Orange,California,6059.0,1,0,0.0,0.0
2020-02-22,Orange,California,6059.0,1,0,0.0,0.0
2020-02-23,Orange,California,6059.0,1,0,0.0,0.0
2020-02-24,Orange,California,6059.0,1,0,0.0,0.0
2020-02-25,Orange,California,6059.0,1,0,0.0,0.0
2020-02-26,Orange,California,6059.0,1,0,0.0,0.0
2020-02-27,Orange,California,6059.0,1,0,0.0,0.0
2020-02-28,Orange,California,6059.0,1,0,0.0,0.0
2020-02-29,Orange,California,6059.0,1,0,0.0,0.0
2020-03-01,Orange,California,6059.0,1,0,0.0,0.0
2020-03-02,Orange,California,6059.0,1,0,0.0,0.0
2020-03-03,Orange,California,6059.0,3,0,2.0,0.0
2020-03-04,Orange,California,6059.0,3,0,0.0,0.0
2020-03-05,Orange,California,6059.0,3,0,0.0,0.0
2020-03-06,Orange,California,6059.0,3,0,0.0,0.0
2020-03-07,Orange,California,6059.0,3,0,0.0,0.0
2020-03-08,Orange,California,6059.0,3,0,0.0,0.0
2020-03-09,Orange,California,6059.0,5,0,2.0,0.0
2020-03-10,Orange,California,6059.0,5,0,0.0,0.0
2020-03-11,Orange,California,6059.0,6,0,1.0,0.0
2020-03-12,Orange,California,6059.0,6,0,0.0,0.0
2020-03-13,Orange,California,6059.0,13,0,7.0,0.0
2020-03-14,Orange,California,6059.0,14,0,1.0,0.0
2020-03-15,Orange,California,6059.0,17,0,3.0,0.0
2020-03-16,Orange,California,6059.0,22,0,5.0,0.0
2020-03-17,Orange,California,6059.0,29,0,7.0,0.0
2020-03-18,Orange,California,6059.0,42,0,13.0,0.0
2020-03-19,Orange,California,6059.0,53,0,11.0,0.0
2020-03-20,Orange,California,6059.0,65,0,12.0,0.0
2020-03-21,Orange,California,6059.0,78,0,13.0,0.0
2020-03-22,Orange,California,6059.0,95,0,17.0,0.0
2020-03-23,Orange,California,6059.0,125,0,30.0,0.0
2020-03-24,Orange,California,6059.0,152,0,27.0,0.0
2020-03-25,Orange,California,6059.0,187,1,35.0,1.0
2020-03-26,Orange,California,6059.0,256,1,69.0,0.0
2020-03-27,Orange,California,6059.0,321,3,65.0,2.0
2020-03-28,Orange,California,6059.0,321,3,0.0,0.0
2020-03-29,Orange,California,6059.0,431,4,110.0,1.0
2020-03-30,Orange,California,6059.0,464,4,33.0,0.0
2020-03-31,Orange,California,6059.0,502,7,38.0,3.0
2020-04-01,Orange,California,6059.0,606,10,104.0,3.0
2020-04-02,Orange,California,6059.0,656,13,50.0,3.0
2020-04-03,Orange,California,6059.0,711,13,55.0,0.0
2020-04-04,Orange,California,6059.0,786,14,75.0,1.0
2020-04-05,Orange,California,6059.0,834,14,48.0,0.0
2020-04-06,Orange,California,6059.0,882,14,48.0,0.0
2020-04-07,Orange,California,6059.0,931,15,49.0,1.0
2020-04-08,Orange,California,6059.0,1016,17,85.0,2.0
2020-04-09,Orange,California,6059.0,1079,17,63.0,0.0
2020-04-10,Orange,California,6059.0,1138,17,59.0,0.0
2020-04-11,Orange,California,6059.0,1221,18,83.0,1.0
2020-04-12,Orange,California,6059.0,1277,19,56.0,1.0
2020-04-13,Orange,California,6059.0,1283,19,6.0,0.0
2020-04-14,Orange,California,6059.0,1299,19,16.0,0.0
2020-04-15,Orange,California,6059.0,1376,22,77.0,3.0
2020-04-16,Orange,California,6059.0,1425,25,49.0,3.0
2020-04-17,Orange,California,6059.0,1501,28,76.0,3.0
2020-04-18,Orange,California,6059.0,1556,32,55.0,4.0
2020-04-19,Orange,California,6059.0,1636,32,80.0,0.0
2020-04-20,Orange,California,6059.0,1676,33,40.0,1.0
2020-04-21,Orange,California,6059.0,1691,33,15.0,0.0
2020-04-22,Orange,California,6059.0,1753,34,62.0,1.0
2020-04-23,Orange,California,6059.0,1827,36,74.0,2.0
2020-04-24,Orange,California,6059.0,1845,36,18.0,0.0
2020-04-25,Orange,California,6059.0,1969,38,124.0,2.0
2020-04-26,Orange,California,6059.0,2074,39,105.0,1.0
