date,county,state,fips,cases,deaths,new_cases,new_deaths
2020-06-01,Riverside,California,6065.0,7982,344,490.0,5.0
2020-06-02,Riverside,California,6065.0,8155,344,173.0,0.0
2020-06-03,Riverside,California,6065.0,8303,345,148.0,1.0
2020-06-04,Riverside,California,6065.0,8303,345,0.0,0.0
2020-06-05,Riverside,California,6065.0,8777,355,474.0,10.0
2020-06-06,Riverside,California,6065.0,8777,355,0.0,0.0
2020-06-07,Riverside,California,6065.0,8935,355,158.0,0.0
2020-06-08,Riverside,California,6065.0,9206,356,271.0,1.0
2020-06-09,Riverside,California,6065.0,9590,365,384.0,9.0
2020-06-10,Riverside,California,6065.0,9911,372,321.0,7.0
2020-06-11,Riverside,California,6065.0,10240,380,329.0,8.0
2020-06-12,Riverside,California,6065.0,10490,383,250.0,3.0
2020-06-13,Riverside,California,6065.0,10616,383,126.0,0.0
2020-06-14,Riverside,California,6065.0,10931,383,315.0,0.0
2020-06-15,Riverside,California,6065.0,11285,384,354.0,1.0
2020-06-16,Riverside,California,6065.0,11694,395,409.0,11.0
2020-06-17,Riverside,California,6065.0,11951,399,257.0,4.0
2020-06-18,Riverside,California,6065.0,12467,408,516.0,9.0
2020-06-19,Riverside,California,6065.0,12778,410,311.0,2.0
2020-06-20,Riverside,California,6065.0,12778,410,0.0,0.0
2020-06-21,Riverside,California,6065.0,13021,410,243.0,0.0
2020-06-22,Riverside,California,6065.0,13800,424,779.0,14.0
2020-06-23,Riverside,California,6065.0,14431,431,631.0,7.0
2020-06-24,Riverside,California,6065.0,14905,432,474.0,1.0
2020-06-25,Riverside,California,6065.0,15142,435,237.0,3.0
2020-06-26,Riverside,California,6065.0,15643,438,501.0,3.0
2020-06-27,Riverside,California,6065.0,15858,438,215.0,0.0
2020-06-28,Riverside,California,6065.0,16209,438,351.0,0.0
2020-06-29,Riverside,California,6065.0,16848,440,639.0,2.0
2020-06-30,Riverside,California,6065.0,17683,457,835.0,17.0
2020-07-01,Riverside,California,6065.0,18656,463,973.0,6.0
2020-07-02,Riverside,California,6065.0,19537,465,881.0,2.0
2020-07-03,Riverside,California,6065.0,20253,479,716.0,14.0
2020-07-04,Riverside,California,6065.0,21171,479,918.0,0.0
2020-07-05,Riverside,California,6065.0,21508,479,337.0,0.0
2020-07-06,Riverside,California,6065.0,21511,486,3.0,7.0
2020-07-07,Riverside,California,6065.0,22485,506,974.0,20.0
2020-07-08,Riverside,California,6065.0,23279,515,794.0,9.0
2020-07-09,Riverside,California,6065.0,24042,533,763.0,18.0
2020-07-10,Riverside,California,6065.0,24980,537,938.0,4.0
2020-07-11,Riverside,California,6065.0,25481,537,501.0,0.0
2020-07-12,Riverside,California,6065.0,25994,537,513.0,0.0
2020-07-13,Riverside,California,6065.0,26404,550,410.0,13.0
2020-07-14,Riverside,California,6065.0,27136,553,732.0,3.0
2020-07-15,Riverside,California,6065.0,27850,577,714.0,24.0
2020-07-16,Riverside,California,6065.0,28492,585,642.0,8.0
2020-07-17,Riverside,California,6065.0,28904,587,412.0,2.0
2020-07-18,Riverside,California,6065.0,29639,587,735.0,0.0
2020-07-19,Riverside,California,6065.0,30245,587,606.0,0.0
2020-07-20,Riverside,California,6065.0,30340,588,95.0,1.0
2020-07-21,Riverside,California,6065.0,31163,589,823.0,1.0
2020-07-22,Riverside,California,6065.0,32231,617,1068.0,28.0
2020-07-23,Riverside,California,6065.0,33093,637,862.0,20.0
2020-07-24,Riverside,California,6065.0,33833,637,740.0,0.0
2020-07-25,Riverside,California,6065.0,34513,637,680.0,0.0
2020-07-26,Riverside,California,6065.0,34921,637,408.0,0.0
2020-07-27,Riverside,California,6065.0,35636,671,715.0,34.0
2020-07-28,Riverside,California,6065.0,35910,672,274.0,1.0
2020-07-29,Riverside,California,6065.0,36458,682,548.0,10.0
2020-07-30,Riverside,California,6065.0,36968,688,510.0,6.0
2020-07-31,Riverside,California,6065.0,37308,695,340.0,7.0
2020-08-01,Riverside,California,6065.0,37612,695,304.0,0.0
2020-08-02,Riverside,California,6065.0,38216,695,604.0,0.0
2020-08-03,Riverside,California,6065.0,38507,737,291.0,42.0
2020-08-04,Riverside,California,6065.0,38642,738,135.0,1.0
2020-08-05,Riverside,California,6065.0,38991,752,349.0,14.0
2020-08-06,Riverside,California,6065.0,39741,770,750.0,18.0
2020-08-07,Riverside,California,6065.0,40452,799,711.0,29.0
2020-08-08,Riverside,California,6065.0,40902,799,450.0,0.0
2020-08-09,Riverside,California,6065.0,41412,799,510.0,0.0
2020-08-10,Riverside,California,6065.0,41983,820,571.0,21.0
2020-08-11,Riverside,California,6065.0,43376,824,1393.0,4.0
2020-08-12,Riverside,California,6065.0,44237,853,861.0,29.0
2020-08-13,Riverside,California,6065.0,44747,879,510.0,26.0
2020-08-14,Riverside,California,6065.0,45662,881,915.0,2.0
2020-08-15,Riverside,California,6065.0,46456,881,794.0,0.0
2020-08-16,Riverside,California,6065.0,46720,881,264.0,0.0
