date,county,state,fips,cases,deaths,new_cases,new_deaths
2020-03-10,Ventura,California,6111.0,1,0,1.0,0.0
2020-03-11,Ventura,California,6111.0,2,0,1.0,0.0
2020-03-12,Ventura,California,6111.0,2,0,0.0,0.0
2020-03-13,Ventura,California,6111.0,5,0,3.0,0.0
2020-03-14,Ventura,California,6111.0,5,0,0.0,0.0
2020-03-15,Ventura,California,6111.0,5,0,0.0,0.0
2020-03-16,Ventura,California,6111.0,5,0,0.0,0.0
2020-03-17,Ventura,California,6111.0,10,0,5.0,0.0
2020-03-18,Ventura,California,6111.0,13,0,3.0,0.0
2020-03-19,Ventura,California,6111.0,19,0,6.0,0.0
2020-03-20,Ventura,California,6111.0,19,0,0.0,0.0
2020-03-21,Ventura,California,6111.0,26,0,7.0,0.0
2020-03-22,Ventura,California,6111.0,30,1,4.0,1.0
2020-03-23,Ventura,California,6111.0,35,1,5.0,0.0
2020-03-24,Ventura,California,6111.0,39,1,4.0,0.0
2020-03-25,Ventura,California,6111.0,50,1,11.0,0.0
2020-03-26,Ventura,California,6111.0,61,1,11.0,0.0
2020-03-27,Ventura,California,6111.0,83,3,22.0,2.0
2020-03-28,Ventura,California,6111.0,98,3,15.0,0.0
2020-03-29,Ventura,California,6111.0,109,4,11.0,1.0
2020-03-30,Ventura,California,6111.0,126,4,17.0,0.0
2020-03-31,Ventura,California,6111.0,149,5,23.0,1.0
2020-04-01,Ventura,California,6111.0,160,5,11.0,0.0
2020-04-02,Ventura,California,6111.0,177,6,17.0,1.0
2020-04-03,Ventura,California,6111.0,189,6,12.0,0.0
2020-04-04,Ventura,California,6111.0,203,6,14.0,0.0
2020-04-05,Ventura,California,6111.0,221,6,18.0,0.0
2020-04-06,Ventura,California,6111.0,226,6,5.0,0.0
2020-04-07,Ventura,California,6111.0,243,6,17.0,0.0
2020-04-08,Ventura,California,6111.0,263,7,20.0,1.0
2020-04-09,Ventura,California,6111.0,274,7,11.0,0.0
2020-04-10,Ventura,California,6111.0,298,10,24.0,3.0
2020-04-11,Ventura,California,6111.0,309,10,11.0,0.0
2020-04-12,Ventura,California,6111.0,314,10,5.0,0.0
2020-04-13,Ventura,California,6111.0,317,10,3.0,0.0
2020-04-14,Ventura,California,6111.0,350,13,33.0,3.0
2020-04-15,Ventura,California,6111.0,365,13,15.0,0.0
2020-04-16,Ventura,California,6111.0,384,13,19.0,0.0
2020-04-17,Ventura,California,6111.0,396,13,12.0,0.0
2020-04-18,Ventura,California,6111.0,416,13,20.0,0.0
2020-04-19,Ventura,California,6111.0,416,13,0.0,0.0
2020-04-20,Ventura,California,6111.0,428,13,12.0,0.0
2020-04-21,Ventura,California,6111.0,443,13,15.0,0.0
2020-04-22,Ventura,California,6111.0,451,14,8.0,1.0
2020-04-23,Ventura,California,6111.0,465,16,14.0,2.0
2020-04-24,Ventura,California,6111.0,476,16,11.0,0.0
2020-04-25,Ventura,California,6111.0,476,16,0.0,0.0
2020-04-26,Ventura,California,6111.0,497,17,21.0,1.0
2020-04-27,Ventura,California,6111.0,509,17,12.0,0.0
2020-04-28,Ventura,California,6111.0,513,17,4.0,0.0
2020-04-29,Ventura,California,6111.0,517,17,4.0,0.0
2020-04-30,Ventura,California,6111.0,535,18,18.0,1.0
2020-05-01,Ventura,California,6111.0,547,18,12.0,0.0
2020-05-02,Ventura,California,6111.0,559,19,12.0,1.0
2020-05-03,Ventura,California,6111.0,566,19,7.0,0.0
2020-05-04,Ventura,California,6111.0,583,19,17.0,0.0
2020-05-05,Ventura,California,6111.0,595,19,12.0,0.0
2020-05-06,Ventura,California,6111.0,608,19,13.0,0.0
2020-05-07,Ventura,California,6111.0,631,19,23.0,0.0
2020-05-08,Ventura,California,6111.0,652,19,21.0,0.0
2020-05-09,Ventura,California,6111.0,666,19,14.0,0.0
2020-05-10,Ventura,California,6111.0,679,19,13.0,0.0
2020-05-11,Ventura,California,6111.0,690,19,11.0,0.0
2020-05-12,Ventura,California,6111.0,698,19,8.0,0.0
2020-05-13,Ventura,California,6111.0,725,24,27.0,5.0
2020-05-14,Ventura,California,6111.0,742,24,17.0,0.0
2020-05-15,Ventura,California,6111.0,760,25,18.0,1.0
2020-05-16,Ventura,California,6111.0,789,25,29.0,0.0
2020-05-17,Ventura,California,6111.0,813,25,24.0,0.0
2020-05-18,Ventura,California,6111.0,838,25,25.0,0.0
2020-05-19,Ventura,California,6111.0,850,28,12.0,3.0
2020-05-20,Ventura,California,6111.0,861,29,11.0,1.0
2020-05-21,Ventura,California,6111.0,883,29,22.0,0.0
2020-05-22,Ventura,California,6111.0,912,30,29.0,1.0
2020-05-23,Ventura,California,6111.0,937,30,25.0,0.0
2020-05-24,Ventura,California,6111.0,961,30,24.0,0.0
2020-05-25,Ventura,California,6111.0,982,30,21.0,0.0
2020-05-26,Ventura,California,6111.0,1020,32,38.0,2.0
2020-05-27,Ventura,California,6111.0,1033,32,13.0,0.0
2020-05-28,Ventura,California,6111.0,1065,32,32.0,0.0
2020-05-29,Ventura,California,6111.0,1083,33,18.0,1.0
2020-05-30,Ventura,California,6111.0,1093,33,10.0,0.0
2020-05-31,Ventura,California,6111.0,1116,33,23.0,0.0
2020-06-01,Ventura,California,6111.0,1152,34,36.0,1.0
2020-06-02,Ventura,California,6111.0,1164,34,12.0,0.0
2020-06-03,Ventura,California,6111.0,1190,35,26.0,1.0
2020-06-04,Ventura,California,6111.0,1216,35,26.0,0.0
2020-06-05,Ventura,California,6111.0,1261,35,45.0,0.0
2020-06-06,Ventura,California,6111.0,1274,35,13.0,0.0
2020-06-07,Ventura,California,6111.0,1303,35,29.0,0.0
2020-06-08,Ventura,California,6111.0,1341,35,38.0,0.0
2020-06-09,Ventura,California,6111.0,1382,35,41.0,0.0
2020-06-10,Ventura,California,6111.0,1407,38,25.0,3.0
2020-06-11,Ventura,California,6111.0,1466,38,59.0,0.0
2020-06-12,Ventura,California,6111.0,1518,40,52.0,2.0
2020-06-13,Ventura,California,6111.0,1534,40,16.0,0.0
2020-06-14,Ventura,California,6111.0,1567,40,33.0,0.0
2020-06-15,Ventura,California,6111.0,1633,41,66.0,1.0
2020-06-16,Ventura,California,6111.0,1656,41,23.0,0.0
2020-06-17,Ventura,California,6111.0,1706,41,50.0,0.0
2020-06-18,Ventura,California,6111.0,1753,42,47.0,1.0
2020-06-19,Ventura,California,6111.0,1781,42,28.0,0.0
2020-06-20,Ventura,California,6111.0,1865,42,84.0,0.0
2020-06-21,Ventura,California,6111.0,1946,42,81.0,0.0
2020-06-22,Ventura,California,6111.0,2030,43,84.0,1.0
2020-06-23,Ventura,California,6111.0,2161,43,131.0,0.0
2020-06-24,Ventura,California,6111.0,2260,44,99.0,1.0
2020-06-25,Ventura,California,6111.0,2314,44,54.0,0.0
2020-06-26,Ventura,California,6111.0,2346,44,32.0,0.0
2020-06-27,Ventura,California,6111.0,2444,44,98.0,0.0
2020-06-28,Ventura,California,6111.0,2527,44,83.0,0.0
2020-06-29,Ventura,California,6111.0,2740,45,213.0,1.0
2020-06-30,Ventura,California,6111.0,2926,46,186.0,1.0
2020-07-01,Ventura,California,6111.0,3096,46,170.0,0.0
2020-07-02,Ventura,California,6111.0,3240,47,144.0,1.0
2020-07-03,Ventura,California,6111.0,3394,47,154.0,0.0
2020-07-04,Ventura,California,6111.0,3536,47,142.0,0.0
2020-07-05,Ventura,California,6111.0,3687,47,151.0,0.0
2020-07-06,Ventura,California,6111.0,3866,50,179.0,3.0
2020-07-07,Ventura,California,6111.0,3912,50,46.0,0.0
2020-07-08,Ventura,California,6111.0,3992,50,80.0,0.0
2020-07-09,Ventura,California,6111.0,4139,53,147.0,3.0
2020-07-10,Ventura,California,6111.0,4278,53,139.0,0.0
2020-07-11,Ventura,California,6111.0,4416,53,138.0,0.0
