date,county,state,fips,cases,deaths,new_cases
2020-02-26,Marin,California,6041.0,1,0,1.0
2020-02-27,Marin,California,6041.0,1,0,0.0
2020-02-28,Marin,California,6041.0,1,0,0.0
2020-02-29,Marin,California,6041.0,1,0,0.0
2020-03-01,Marin,California,6041.0,1,0,0.0
2020-03-02,Marin,California,6041.0,1,0,0.0
2020-03-03,Marin,California,6041.0,1,0,0.0
2020-03-04,Marin,California,6041.0,1,0,0.0
2020-03-05,Marin,California,6041.0,1,0,0.0
2020-03-06,Marin,California,6041.0,1,0,0.0
2020-03-07,Marin,California,6041.0,1,0,0.0
2020-03-08,Marin,California,6041.0,1,0,0.0
2020-03-09,Marin,California,6041.0,2,0,1.0
2020-03-10,Marin,California,6041.0,2,0,0.0
2020-03-11,Marin,California,6041.0,4,0,2.0
2020-03-12,Marin,California,6041.0,4,0,0.0
2020-03-13,Marin,California,6041.0,4,0,0.0
2020-03-14,Marin,California,6041.0,4,0,0.0
2020-03-15,Marin,California,6041.0,4,0,0.0
2020-03-16,Marin,California,6041.0,4,0,0.0
2020-03-17,Marin,California,6041.0,4,0,0.0
2020-03-18,Marin,California,6041.0,16,0,12.0
2020-03-19,Marin,California,6041.0,25,0,9.0
2020-03-20,Marin,California,6041.0,38,0,13.0
2020-03-21,Marin,California,6041.0,38,0,0.0
2020-03-22,Marin,California,6041.0,38,0,0.0
2020-03-23,Marin,California,6041.0,47,0,9.0
2020-03-24,Marin,California,6041.0,53,0,6.0
2020-03-25,Marin,California,6041.0,53,0,0.0
2020-03-26,Marin,California,6041.0,65,0,12.0
2020-03-27,Marin,California,6041.0,69,1,4.0
2020-03-28,Marin,California,6041.0,74,1,5.0
2020-03-29,Marin,California,6041.0,93,1,19.0
2020-03-30,Marin,California,6041.0,99,1,6.0
2020-03-31,Marin,California,6041.0,102,4,3.0
2020-04-01,Marin,California,6041.0,108,4,6.0
2020-04-02,Marin,California,6041.0,118,6,10.0
2020-04-03,Marin,California,6041.0,131,6,13.0
2020-04-04,Marin,California,6041.0,137,7,6.0
2020-04-05,Marin,California,6041.0,141,7,4.0
2020-04-06,Marin,California,6041.0,143,9,2.0
2020-04-07,Marin,California,6041.0,148,10,5.0
2020-04-08,Marin,California,6041.0,149,10,1.0
2020-04-09,Marin,California,6041.0,154,10,5.0
2020-04-10,Marin,California,6041.0,154,10,0.0
2020-04-11,Marin,California,6041.0,153,10,-1.0
2020-04-12,Marin,California,6041.0,164,10,11.0
2020-04-13,Marin,California,6041.0,170,10,6.0
2020-04-14,Marin,California,6041.0,171,10,1.0
2020-04-15,Marin,California,6041.0,184,10,13.0
2020-04-16,Marin,California,6041.0,187,10,3.0
2020-04-17,Marin,California,6041.0,187,10,0.0
2020-04-18,Marin,California,6041.0,189,10,2.0
2020-04-19,Marin,California,6041.0,195,10,6.0
2020-04-20,Marin,California,6041.0,199,10,4.0
2020-04-21,Marin,California,6041.0,200,10,1.0
2020-04-22,Marin,California,6041.0,203,11,3.0
2020-04-23,Marin,California,6041.0,209,11,6.0
2020-04-24,Marin,California,6041.0,212,12,3.0
2020-04-25,Marin,California,6041.0,223,12,11.0
2020-04-26,Marin,California,6041.0,224,12,1.0
2020-04-27,Marin,California,6041.0,225,12,1.0
2020-04-28,Marin,California,6041.0,227,12,2.0
2020-04-29,Marin,California,6041.0,235,13,8.0
2020-04-30,Marin,California,6041.0,237,13,2.0
2020-05-01,Marin,California,6041.0,240,13,3.0
2020-05-02,Marin,California,6041.0,242,13,2.0
2020-05-03,Marin,California,6041.0,243,13,1.0
2020-05-04,Marin,California,6041.0,243,13,0.0
2020-05-05,Marin,California,6041.0,244,13,1.0
2020-05-06,Marin,California,6041.0,244,14,0.0
2020-05-07,Marin,California,6041.0,244,14,0.0
2020-05-08,Marin,California,6041.0,252,14,8.0
2020-05-09,Marin,California,6041.0,257,14,5.0
2020-05-10,Marin,California,6041.0,261,14,4.0
