date,county,state,fips,cases,deaths,population
2020-03-27,Yolo,California,6113.0,16,1,220500
2020-03-27,Yuba,California,6115.0,3,0,78668
2020-03-28,Alameda,California,6001.0,277,6,1671329
2020-03-28,Amador,California,6005.0,1,0,39752
2020-03-28,Butte,California,6007.0,5,0,219186
2020-03-28,Calaveras,California,6009.0,3,0,45905
2020-03-28,Colusa,California,6011.0,1,0,21547
2020-03-28,Contra Costa,California,6013.0,168,3,1153526
2020-03-28,El Dorado,California,6017.0,12,0,192843
2020-03-28,Fresno,California,6019.0,43,0,999101
2020-03-28,Glenn,California,6021.0,1,0,28393
2020-03-28,Humboldt,California,6023.0,18,0,135558
2020-03-28,Imperial,California,6025.0,25,0,181215
2020-03-28,Inyo,California,6027.0,5,0,18039
2020-03-28,Kern,California,6029.0,47,1,900202
2020-03-28,Kings,California,6031.0,1,0,152940
2020-03-28,Los Angeles,California,6037.0,1804,33,10039107
2020-03-28,Madera,California,6039.0,15,1,157327
2020-03-28,Marin,California,6041.0,74,1,258826
2020-03-28,Mendocino,California,6045.0,2,0,86749
2020-03-28,Merced,California,6047.0,7,0,277680
2020-03-28,Mono,California,6051.0,8,0,14444
2020-03-28,Monterey,California,6053.0,27,1,434061
2020-03-28,Napa,California,6055.0,10,0,137744
2020-03-28,Nevada,California,6057.0,12,0,99755
2020-03-28,Orange,California,6059.0,321,3,3175692
2020-03-28,Placer,California,6061.0,44,1,398329
2020-03-28,Riverside,California,6065.0,185,8,2470546
2020-03-28,Sacramento,California,6067.0,164,6,1552058
2020-03-28,San Benito,California,6069.0,11,1,62808
2020-03-28,San Bernardino,California,6071.0,64,3,2180085
2020-03-28,San Diego,California,6073.0,488,7,3338330
2020-03-28,San Francisco,California,6075.0,308,4,881549
2020-03-28,San Joaquin,California,6077.0,108,4,762148
2020-03-28,San Luis Obispo,California,6079.0,67,0,283111
2020-03-28,San Mateo,California,6081.0,274,6,766573
2020-03-28,Santa Barbara,California,6083.0,64,0,446499
2020-03-28,Santa Clara,California,6085.0,591,26,1927852
2020-03-28,Santa Cruz,California,6087.0,39,0,273213
2020-03-28,Shasta,California,6089.0,3,1,180080
2020-03-28,Siskiyou,California,6093.0,3,0,43539
2020-03-28,Solano,California,6095.0,39,0,447643
2020-03-28,Sonoma,California,6097.0,50,1,494336
2020-03-28,Stanislaus,California,6099.0,29,0,550660
2020-03-28,Sutter,California,6101.0,2,0,96971
2020-03-28,Tulare,California,6107.0,29,1,466195
2020-03-28,Unknown,California,,1,0,0
2020-03-28,Ventura,California,6111.0,98,3,846006
2020-03-28,Yolo,California,6113.0,16,1,220500
2020-03-28,Yuba,California,6115.0,3,0,78668
2020-03-29,Alameda,California,6001.0,291,6,1671329
2020-03-29,Amador,California,6005.0,1,0,39752
2020-03-29,Butte,California,6007.0,5,0,219186
2020-03-29,Calaveras,California,6009.0,3,0,45905
2020-03-29,Colusa,California,6011.0,1,0,21547
2020-03-29,Contra Costa,California,6013.0,175,3,1153526
2020-03-29,El Dorado,California,6017.0,12,0,192843
2020-03-29,Fresno,California,6019.0,43,0,999101
2020-03-29,Glenn,California,6021.0,1,0,28393
2020-03-29,Humboldt,California,6023.0,18,0,135558
2020-03-29,Imperial,California,6025.0,25,0,181215
2020-03-29,Inyo,California,6027.0,8,0,18039
2020-03-29,Kern,California,6029.0,51,1,900202
2020-03-29,Kings,California,6031.0,2,0,152940
2020-03-29,Los Angeles,California,6037.0,2136,37,10039107
2020-03-29,Madera,California,6039.0,18,1,157327
2020-03-29,Marin,California,6041.0,93,1,258826
2020-03-29,Mendocino,California,6045.0,3,0,86749
2020-03-29,Merced,California,6047.0,8,0,277680
2020-03-29,Mono,California,6051.0,11,0,14444
2020-03-29,Monterey,California,6053.0,32,1,434061
2020-03-29,Napa,California,6055.0,11,0,137744
2020-03-29,Nevada,California,6057.0,12,0,99755
2020-03-29,Orange,California,6059.0,431,4,3175692
2020-03-29,Placer,California,6061.0,53,2,398329
2020-03-29,Riverside,California,6065.0,195,8,2470546
2020-03-29,Sacramento,California,6067.0,164,6,1552058
2020-03-29,San Benito,California,6069.0,14,1,62808
2020-03-29,San Bernardino,California,6071.0,111,3,2180085
2020-03-29,San Diego,California,6073.0,519,7,3338330
2020-03-29,San Francisco,California,6075.0,343,5,881549
2020-03-29,San Joaquin,California,6077.0,121,5,762148
2020-03-29,San Luis Obispo,California,6079.0,71,0,283111
2020-03-29,San Mateo,California,6081.0,277,6,766573
2020-03-29,Santa Barbara,California,6083.0,68,0,446499
2020-03-29,Santa Clara,California,6085.0,646,26,1927852
2020-03-29,Santa Cruz,California,6087.0,44,1,273213
2020-03-29,Shasta,California,6089.0,4,1,180080
2020-03-29,Siskiyou,California,6093.0,3,0,43539
2020-03-29,Solano,California,6095.0,39,0,447643
2020-03-29,Sonoma,California,6097.0,57,1,494336
2020-03-29,Stanislaus,California,6099.0,31,0,550660
2020-03-29,Sutter,California,6101.0,6,0,96971
2020-03-29,Tulare,California,6107.0,35,1,466195
2020-03-29,Tuolumne,California,6109.0,1,0,54478
2020-03-29,Unknown,California,,1,0,0
2020-03-29,Ventura,California,6111.0,109,4,846006
2020-03-29,Yolo,California,6113.0,16,1,220500
2020-03-29,Yuba,California,6115.0,3,0,78668
2020-03-30,Alameda,California,6001.0,304,7,1671329
2020-03-30,Alpine,California,6003.0,1,0,1129
2020-03-30,Amador,California,6005.0,1,0,39752
2020-03-30,Butte,California,6007.0,8,0,219186
2020-03-30,Calaveras,California,6009.0,3,0,45905
2020-03-30,Colusa,California,6011.0,1,0,21547
2020-03-30,Contra Costa,California,6013.0,187,3,1153526
2020-03-30,El Dorado,California,6017.0,15,0,192843
2020-03-30,Fresno,California,6019.0,53,0,999101
2020-03-30,Glenn,California,6021.0,2,0,28393
2020-03-30,Humboldt,California,6023.0,21,0,135558
2020-03-30,Imperial,California,6025.0,33,0,181215
2020-03-30,Inyo,California,6027.0,8,0,18039
2020-03-30,Kern,California,6029.0,76,1,900202
2020-03-30,Kings,California,6031.0,3,0,152940
2020-03-30,Los Angeles,California,6037.0,2474,44,10039107
2020-03-30,Madera,California,6039.0,21,1,157327
2020-03-30,Marin,California,6041.0,99,1,258826
2020-03-30,Mendocino,California,6045.0,4,0,86749
2020-03-30,Merced,California,6047.0,9,0,277680
2020-03-30,Mono,California,6051.0,13,0,14444
2020-03-30,Monterey,California,6053.0,36,1,434061
2020-03-30,Napa,California,6055.0,15,0,137744
2020-03-30,Nevada,California,6057.0,18,0,99755
2020-03-30,Orange,California,6059.0,464,4,3175692
2020-03-30,Placer,California,6061.0,57,2,398329
2020-03-30,Riverside,California,6065.0,291,9,2470546
2020-03-30,Sacramento,California,6067.0,224,7,1552058
2020-03-30,San Benito,California,6069.0,17,1,62808
2020-03-30,San Bernardino,California,6071.0,111,3,2180085
2020-03-30,San Diego,California,6073.0,603,7,3338330
2020-03-30,San Francisco,California,6075.0,374,6,881549
2020-03-30,San Joaquin,California,6077.0,136,6,762148
2020-03-30,San Luis Obispo,California,6079.0,77,0,283111
2020-03-30,San Mateo,California,6081.0,309,6,766573
2020-03-30,Santa Barbara,California,6083.0,88,0,446499
2020-03-30,Santa Clara,California,6085.0,848,29,1927852
2020-03-30,Santa Cruz,California,6087.0,45,1,273213
2020-03-30,Shasta,California,6089.0,6,1,180080
2020-03-30,Siskiyou,California,6093.0,3,0,43539
2020-03-30,Solano,California,6095.0,48,0,447643
2020-03-30,Sonoma,California,6097.0,73,1,494336
2020-03-30,Stanislaus,California,6099.0,33,0,550660
2020-03-30,Sutter,California,6101.0,9,0,96971
2020-03-30,Tulare,California,6107.0,43,1,466195
2020-03-30,Tuolumne,California,6109.0,1,0,54478
2020-03-30,Unknown,California,,1,0,0
2020-03-30,Ventura,California,6111.0,126,4,846006
2020-03-30,Yolo,California,6113.0,24,1,220500
2020-03-30,Yuba,California,6115.0,6,0,78668
2020-03-31,Alameda,California,6001.0,334,7,1671329
2020-03-31,Alpine,California,6003.0,1,0,1129
2020-03-31,Amador,California,6005.0,1,0,39752
2020-03-31,Butte,California,6007.0,8,0,219186
2020-03-31,Calaveras,California,6009.0,3,0,45905
2020-03-31,Colusa,California,6011.0,1,0,21547
2020-03-31,Contra Costa,California,6013.0,222,3,1153526
2020-03-31,El Dorado,California,6017.0,18,0,192843
2020-03-31,Fresno,California,6019.0,68,0,999101
2020-03-31,Glenn,California,6021.0,2,0,28393
2020-03-31,Humboldt,California,6023.0,27,0,135558
2020-03-31,Imperial,California,6025.0,38,0,181215
2020-03-31,Inyo,California,6027.0,8,0,18039
2020-03-31,Kern,California,6029.0,101,1,900202
2020-03-31,Kings,California,6031.0,4,0,152940
2020-03-31,Los Angeles,California,6037.0,3011,54,10039107
2020-03-31,Madera,California,6039.0,23,1,157327
2020-03-31,Marin,California,6041.0,102,4,258826
2020-03-31,Mendocino,California,6045.0,4,0,86749
2020-03-31,Merced,California,6047.0,10,0,277680
2020-03-31,Mono,California,6051.0,13,1,14444
2020-03-31,Monterey,California,6053.0,42,2,434061
2020-03-31,Napa,California,6055.0,16,1,137744
2020-03-31,Nevada,California,6057.0,21,0,99755
2020-03-31,Orange,California,6059.0,502,7,3175692
2020-03-31,Placer,California,6061.0,67,2,398329
2020-03-31,Plumas,California,6063.0,1,0,18807
2020-03-31,Riverside,California,6065.0,371,13,2470546
2020-03-31,Sacramento,California,6067.0,224,7,1552058
2020-03-31,San Benito,California,6069.0,21,1,62808
2020-03-31,San Bernardino,California,6071.0,183,6,2180085
2020-03-31,San Diego,California,6073.0,734,9,3338330
2020-03-31,San Francisco,California,6075.0,400,6,881549
2020-03-31,San Joaquin,California,6077.0,151,8,762148
2020-03-31,San Luis Obispo,California,6079.0,80,0,283111
2020-03-31,San Mateo,California,6081.0,309,10,766573
2020-03-31,Santa Barbara,California,6083.0,99,0,446499
2020-03-31,Santa Clara,California,6085.0,890,31,1927852
2020-03-31,Santa Cruz,California,6087.0,49,1,273213
2020-03-31,Shasta,California,6089.0,6,1,180080
2020-03-31,Siskiyou,California,6093.0,3,0,43539
2020-03-31,Solano,California,6095.0,54,0,447643
2020-03-31,Sonoma,California,6097.0,85,1,494336
2020-03-31,Stanislaus,California,6099.0,39,0,550660
2020-03-31,Sutter,California,6101.0,10,0,96971
2020-03-31,Tulare,California,6107.0,45,1,466195
2020-03-31,Tuolumne,California,6109.0,1,0,54478
2020-03-31,Unknown,California,,1,0,0
2020-03-31,Ventura,California,6111.0,149,5,846006
2020-03-31,Yolo,California,6113.0,25,1,220500
2020-03-31,Yuba,California,6115.0,7,0,78668
2020-04-01,Alameda,California,6001.0,380,8,1671329
2020-04-01,Alpine,California,6003.0,1,0,1129
2020-04-01,Amador,California,6005.0,2,0,39752
2020-04-01,Butte,California,6007.0,8,0,219186
2020-04-01,Calaveras,California,6009.0,3,0,45905
2020-04-01,Colusa,California,6011.0,1,0,21547
2020-04-01,Contra Costa,California,6013.0,250,3,1153526
2020-04-01,El Dorado,California,6017.0,18,0,192843
2020-04-01,Fresno,California,6019.0,82,0,999101
2020-04-01,Glenn,California,6021.0,2,0,28393
2020-04-01,Humboldt,California,6023.0,27,0,135558
2020-04-01,Imperial,California,6025.0,43,0,181215
2020-04-01,Inyo,California,6027.0,9,0,18039
2020-04-01,Kern,California,6029.0,110,1,900202
2020-04-01,Kings,California,6031.0,4,0,152940
2020-04-01,Los Angeles,California,6037.0,3518,65,10039107
2020-04-01,Madera,California,6039.0,23,1,157327
2020-04-01,Marin,California,6041.0,108,4,258826
2020-04-01,Mendocino,California,6045.0,4,0,86749
2020-04-01,Merced,California,6047.0,10,0,277680
2020-04-01,Mono,California,6051.0,13,1,14444
2020-04-01,Monterey,California,6053.0,42,2,434061
2020-04-01,Napa,California,6055.0,19,1,137744
2020-04-01,Nevada,California,6057.0,26,0,99755
2020-04-01,Orange,California,6059.0,606,10,3175692
2020-04-01,Placer,California,6061.0,78,2,398329
2020-04-01,Plumas,California,6063.0,1,0,18807
2020-04-01,Riverside,California,6065.0,371,13,2470546
2020-04-01,Sacramento,California,6067.0,314,9,1552058
2020-04-01,San Benito,California,6069.0,23,1,62808
2020-04-01,San Bernardino,California,6071.0,254,6,2180085
2020-04-01,San Diego,California,6073.0,849,15,3338330
2020-04-01,San Francisco,California,6075.0,437,7,881549
2020-04-01,San Joaquin,California,6077.0,161,8,762148
2020-04-01,San Luis Obispo,California,6079.0,83,0,283111
2020-04-01,San Mateo,California,6081.0,388,10,766573
2020-04-01,Santa Barbara,California,6083.0,111,0,446499
2020-04-01,Santa Clara,California,6085.0,956,33,1927852
2020-04-01,Santa Cruz,California,6087.0,54,1,273213
2020-04-01,Shasta,California,6089.0,7,1,180080
2020-04-01,Siskiyou,California,6093.0,3,0,43539
2020-04-01,Solano,California,6095.0,54,0,447643
2020-04-01,Sonoma,California,6097.0,91,1,494336
2020-04-01,Stanislaus,California,6099.0,44,0,550660
2020-04-01,Sutter,California,6101.0,14,0,96971
2020-04-01,Tulare,California,6107.0,59,2,466195
2020-04-01,Tuolumne,California,6109.0,1,0,54478
2020-04-01,Unknown,California,,1,0,0
2020-04-01,Ventura,California,6111.0,160,5,846006
2020-04-01,Yolo,California,6113.0,28,1,220500
2020-04-01,Yuba,California,6115.0,7,0,78668
2020-04-02,Alameda,California,6001.0,417,9,1671329
2020-04-02,Alpine,California,6003.0,1,0,1129
2020-04-02,Amador,California,6005.0,2,0,39752
2020-04-02,Butte,California,6007.0,10,0,219186
2020-04-02,Calaveras,California,6009.0,3,0,45905
2020-04-02,Colusa,California,6011.0,1,0,21547
2020-04-02,Contra Costa,California,6013.0,276,3,1153526
2020-04-02,Del Norte,California,6015.0,1,0,27812
2020-04-02,El Dorado,California,6017.0,19,0,192843
2020-04-02,Fresno,California,6019.0,94,0,999101
2020-04-02,Glenn,California,6021.0,2,0,28393
2020-04-02,Humboldt,California,6023.0,37,0,135558
2020-04-02,Imperial,California,6025.0,50,0,181215
2020-04-02,Inyo,California,6027.0,10,1,18039
2020-04-02,Kern,California,6029.0,155,1,900202
2020-04-02,Kings,California,6031.0,5,0,152940
2020-04-02,Los Angeles,California,6037.0,4045,78,10039107
2020-04-02,Madera,California,6039.0,28,1,157327
2020-04-02,Marin,California,6041.0,118,6,258826
2020-04-02,Mendocino,California,6045.0,4,0,86749
2020-04-02,Merced,California,6047.0,16,0,277680
2020-04-02,Mono,California,6051.0,18,1,14444
2020-04-02,Monterey,California,6053.0,48,2,434061
2020-04-02,Napa,California,6055.0,19,1,137744
2020-04-02,Nevada,California,6057.0,30,0,99755
2020-04-02,Orange,California,6059.0,656,13,3175692
2020-04-02,Placer,California,6061.0,90,2,398329
2020-04-02,Plumas,California,6063.0,1,0,18807
2020-04-02,Riverside,California,6065.0,493,14,2470546
2020-04-02,Sacramento,California,6067.0,340,9,1552058
2020-04-02,San Benito,California,6069.0,23,1,62808
2020-04-02,San Bernardino,California,6071.0,304,8,2180085
2020-04-02,San Diego,California,6073.0,966,16,3338330
2020-04-02,San Francisco,California,6075.0,450,7,881549
2020-04-02,San Joaquin,California,6077.0,178,10,762148
2020-04-02,San Luis Obispo,California,6079.0,89,0,283111
2020-04-02,San Mateo,California,6081.0,453,10,766573
2020-04-02,Santa Barbara,California,6083.0,139,1,446499
2020-04-02,Santa Clara,California,6085.0,1019,37,1927852
2020-04-02,Santa Cruz,California,6087.0,57,1,273213
2020-04-02,Shasta,California,6089.0,7,1,180080
2020-04-02,Siskiyou,California,6093.0,3,0,43539
2020-04-02,Solano,California,6095.0,66,1,447643
2020-04-02,Sonoma,California,6097.0,95,1,494336
2020-04-02,Stanislaus,California,6099.0,50,0,550660
2020-04-02,Sutter,California,6101.0,14,1,96971
2020-04-02,Tulare,California,6107.0,74,2,466195
2020-04-02,Tuolumne,California,6109.0,1,0,54478
2020-04-02,Unknown,California,,0,1,0
2020-04-02,Ventura,California,6111.0,177,6,846006
2020-04-02,Yolo,California,6113.0,28,1,220500
2020-04-02,Yuba,California,6115.0,8,0,78668
2020-04-03,Alameda,California,6001.0,464,12,1671329
2020-04-03,Alpine,California,6003.0,1,0,1129
2020-04-03,Amador,California,6005.0,2,0,39752
2020-04-03,Butte,California,6007.0,11,0,219186
2020-04-03,Calaveras,California,6009.0,4,0,45905
2020-04-03,Colusa,California,6011.0,2,0,21547
2020-04-03,Contra Costa,California,6013.0,307,5,1153526
2020-04-03,Del Norte,California,6015.0,1,0,27812
2020-04-03,El Dorado,California,6017.0,22,0,192843
2020-04-03,Fresno,California,6019.0,100,1,999101
2020-04-03,Glenn,California,6021.0,2,0,28393
2020-04-03,Humboldt,California,6023.0,40,0,135558
2020-04-03,Imperial,California,6025.0,55,0,181215
2020-04-03,Inyo,California,6027.0,10,0,18039
2020-04-03,Kern,California,6029.0,199,2,900202
2020-04-03,Kings,California,6031.0,5,0,152940
2020-04-03,Los Angeles,California,6037.0,4566,89,10039107
2020-04-03,Madera,California,6039.0,28,2,157327
2020-04-03,Marin,California,6041.0,131,6,258826
2020-04-03,Mendocino,California,6045.0,4,0,86749
2020-04-03,Merced,California,6047.0,16,0,277680
2020-04-03,Mono,California,6051.0,19,1,14444
2020-04-03,Monterey,California,6053.0,53,2,434061
2020-04-03,Napa,California,6055.0,21,2,137744
2020-04-03,Nevada,California,6057.0,31,1,99755
2020-04-03,Orange,California,6059.0,711,13,3175692
2020-04-03,Placer,California,6061.0,97,2,398329
2020-04-03,Plumas,California,6063.0,2,0,18807
2020-04-03,Riverside,California,6065.0,638,15,2470546
2020-04-03,Sacramento,California,6067.0,389,10,1552058
2020-04-03,San Benito,California,6069.0,23,2,62808
2020-04-03,San Bernardino,California,6071.0,353,13,2180085
2020-04-03,San Diego,California,6073.0,1112,17,3338330
2020-04-03,San Francisco,California,6075.0,500,7,881549
2020-04-03,San Joaquin,California,6077.0,185,11,762148
2020-04-03,San Luis Obispo,California,6079.0,93,0,283111
2020-04-03,San Mateo,California,6081.0,486,13,766573
2020-04-03,Santa Barbara,California,6083.0,152,1,446499
2020-04-03,Santa Clara,California,6085.0,1094,39,1927852
2020-04-03,Santa Cruz,California,6087.0,59,1,273213
2020-04-03,Shasta,California,6089.0,11,2,180080
2020-04-03,Siskiyou,California,6093.0,3,0,43539
2020-04-03,Solano,California,6095.0,78,1,447643
2020-04-03,Sonoma,California,6097.0,100,1,494336
2020-04-03,Stanislaus,California,6099.0,58,0,550660
2020-04-03,Sutter,California,6101.0,16,1,96971
2020-04-03,Tehama,California,6103.0,1,0,65084
2020-04-03,Tulare,California,6107.0,81,3,466195
2020-04-03,Tuolumne,California,6109.0,1,0,54478
2020-04-03,Ventura,California,6111.0,189,6,846006
2020-04-03,Yolo,California,6113.0,33,1,220500
2020-04-03,Yuba,California,6115.0,9,0,78668
2020-04-04,Alameda,California,6001.0,464,12,1671329
2020-04-04,Alpine,California,6003.0,1,0,1129
2020-04-04,Amador,California,6005.0,2,0,39752
2020-04-04,Butte,California,6007.0,11,0,219186
2020-04-04,Calaveras,California,6009.0,4,0,45905
2020-04-04,Colusa,California,6011.0,2,0,21547
2020-04-04,Contra Costa,California,6013.0,353,5,1153526
2020-04-04,Del Norte,California,6015.0,2,0,27812
2020-04-04,El Dorado,California,6017.0,22,0,192843
2020-04-04,Fresno,California,6019.0,103,1,999101
2020-04-04,Glenn,California,6021.0,2,0,28393
2020-04-04,Humboldt,California,6023.0,44,0,135558
2020-04-04,Imperial,California,6025.0,55,0,181215
2020-04-04,Inyo,California,6027.0,10,0,18039
2020-04-04,Kern,California,6029.0,205,2,900202
2020-04-04,Kings,California,6031.0,5,0,152940
2020-04-04,Los Angeles,California,6037.0,5277,117,10039107
2020-04-04,Madera,California,6039.0,30,2,157327
2020-04-04,Marin,California,6041.0,137,7,258826
2020-04-04,Mendocino,California,6045.0,4,0,86749
2020-04-04,Merced,California,6047.0,16,0,277680
2020-04-04,Mono,California,6051.0,19,1,14444
2020-04-04,Monterey,California,6053.0,62,2,434061
2020-04-04,Napa,California,6055.0,21,2,137744
2020-04-04,Nevada,California,6057.0,31,1,99755
2020-04-04,Orange,California,6059.0,786,14,3175692
2020-04-04,Placer,California,6061.0,97,2,398329
2020-04-04,Plumas,California,6063.0,3,0,18807
2020-04-04,Riverside,California,6065.0,665,18,2470546
2020-04-04,Sacramento,California,6067.0,411,12,1552058
2020-04-04,San Benito,California,6069.0,23,2,62808
2020-04-04,San Bernardino,California,6071.0,353,13,2180085
2020-04-04,San Diego,California,6073.0,1209,18,3338330
2020-04-04,San Francisco,California,6075.0,529,8,881549
2020-04-04,San Joaquin,California,6077.0,191,11,762148
2020-04-04,San Luis Obispo,California,6079.0,93,1,283111
2020-04-04,San Mateo,California,6081.0,538,13,766573
2020-04-04,Santa Barbara,California,6083.0,168,1,446499
2020-04-04,Santa Clara,California,6085.0,1148,40,1927852
2020-04-04,Santa Cruz,California,6087.0,62,1,273213
2020-04-04,Shasta,California,6089.0,17,2,180080
2020-04-04,Siskiyou,California,6093.0,3,0,43539
2020-04-04,Solano,California,6095.0,78,1,447643
2020-04-04,Sonoma,California,6097.0,105,1,494336
2020-04-04,Stanislaus,California,6099.0,65,0,550660
2020-04-04,Sutter,California,6101.0,16,1,96971
2020-04-04,Tehama,California,6103.0,1,0,65084
2020-04-04,Tulare,California,6107.0,107,5,466195
2020-04-04,Tuolumne,California,6109.0,1,0,54478
2020-04-04,Ventura,California,6111.0,203,6,846006
2020-04-04,Yolo,California,6113.0,33,1,220500
2020-04-04,Yuba,California,6115.0,9,0,78668
2020-04-05,Alameda,California,6001.0,587,12,1671329
2020-04-05,Alpine,California,6003.0,1,0,1129
2020-04-05,Amador,California,6005.0,2,0,39752
2020-04-05,Butte,California,6007.0,11,0,219186
2020-04-05,Calaveras,California,6009.0,4,0,45905
2020-04-05,Colusa,California,6011.0,2,0,21547
2020-04-05,Contra Costa,California,6013.0,386,6,1153526
2020-04-05,Del Norte,California,6015.0,2,0,27812
2020-04-05,El Dorado,California,6017.0,22,0,192843
2020-04-05,Fresno,California,6019.0,108,1,999101
2020-04-05,Glenn,California,6021.0,2,0,28393
2020-04-05,Humboldt,California,6023.0,44,0,135558
2020-04-05,Imperial,California,6025.0,57,1,181215
2020-04-05,Inyo,California,6027.0,11,0,18039
2020-04-05,Kern,California,6029.0,225,2,900202
2020-04-05,Kings,California,6031.0,5,0,152940
2020-04-05,Los Angeles,California,6037.0,5940,132,10039107
2020-04-05,Madera,California,6039.0,30,2,157327
2020-04-05,Marin,California,6041.0,141,7,258826
2020-04-05,Mendocino,California,6045.0,4,0,86749
2020-04-05,Merced,California,6047.0,29,1,277680
2020-04-05,Mono,California,6051.0,19,1,14444
2020-04-05,Monterey,California,6053.0,62,2,434061
2020-04-05,Napa,California,6055.0,21,2,137744
2020-04-05,Nevada,California,6057.0,31,1,99755
2020-04-05,Orange,California,6059.0,834,14,3175692
2020-04-05,Placer,California,6061.0,103,3,398329
2020-04-05,Plumas,California,6063.0,3,0,18807
2020-04-05,Riverside,California,6065.0,799,19,2470546
2020-04-05,Sacramento,California,6067.0,441,16,1552058
2020-04-05,San Benito,California,6069.0,23,2,62808
2020-04-05,San Bernardino,California,6071.0,372,13,2180085
2020-04-05,San Diego,California,6073.0,1326,19,3338330
2020-04-05,San Francisco,California,6075.0,571,8,881549
2020-04-05,San Joaquin,California,6077.0,203,11,762148
2020-04-05,San Luis Obispo,California,6079.0,95,1,283111
2020-04-05,San Mateo,California,6081.0,555,13,766573
2020-04-05,Santa Barbara,California,6083.0,174,2,446499
2020-04-05,Santa Clara,California,6085.0,1207,40,1927852
2020-04-05,Santa Cruz,California,6087.0,69,1,273213
2020-04-05,Shasta,California,6089.0,20,3,180080
2020-04-05,Siskiyou,California,6093.0,3,0,43539
2020-04-05,Solano,California,6095.0,78,1,447643
2020-04-05,Sonoma,California,6097.0,107,1,494336
2020-04-05,Stanislaus,California,6099.0,71,0,550660
2020-04-05,Sutter,California,6101.0,16,2,96971
2020-04-05,Tehama,California,6103.0,1,0,65084
2020-04-05,Tulare,California,6107.0,116,5,466195
2020-04-05,Tuolumne,California,6109.0,1,0,54478
2020-04-05,Ventura,California,6111.0,221,6,846006
2020-04-05,Yolo,California,6113.0,37,1,220500
2020-04-05,Yuba,California,6115.0,10,0,78668
2020-04-06,Alameda,California,6001.0,609,13,1671329
2020-04-06,Alpine,California,6003.0,2,0,1129
2020-04-06,Amador,California,6005.0,2,0,39752
2020-04-06,Butte,California,6007.0,12,0,219186
2020-04-06,Calaveras,California,6009.0,5,0,45905
2020-04-06,Colusa,California,6011.0,3,0,21547
2020-04-06,Contra Costa,California,6013.0,417,7,1153526
2020-04-06,Del Norte,California,6015.0,2,0,27812
2020-04-06,El Dorado,California,6017.0,25,0,192843
2020-04-06,Fresno,California,6019.0,124,2,999101
2020-04-06,Glenn,California,6021.0,2,0,28393
2020-04-06,Humboldt,California,6023.0,49,0,135558
2020-04-06,Imperial,California,6025.0,68,3,181215
2020-04-06,Inyo,California,6027.0,11,0,18039
2020-04-06,Kern,California,6029.0,246,2,900202
2020-04-06,Kings,California,6031.0,5,0,152940
2020-04-06,Lake,California,6033.0,2,0,64386
2020-04-06,Los Angeles,California,6037.0,6360,147,10039107
2020-04-06,Madera,California,6039.0,28,2,157327
2020-04-06,Marin,California,6041.0,143,9,258826
2020-04-06,Mendocino,California,6045.0,4,0,86749
2020-04-06,Merced,California,6047.0,29,1,277680
2020-04-06,Mono,California,6051.0,19,1,14444
2020-04-06,Monterey,California,6053.0,63,2,434061
2020-04-06,Napa,California,6055.0,22,2,137744
2020-04-06,Nevada,California,6057.0,32,1,99755
2020-04-06,Orange,California,6059.0,882,14,3175692
2020-04-06,Placer,California,6061.0,106,3,398329
2020-04-06,Plumas,California,6063.0,3,0,18807
2020-04-06,Riverside,California,6065.0,946,25,2470546
2020-04-06,Sacramento,California,6067.0,461,18,1552058
2020-04-06,San Benito,California,6069.0,30,2,62808
2020-04-06,San Bernardino,California,6071.0,530,16,2180085
2020-04-06,San Diego,California,6073.0,1404,19,3338330
2020-04-06,San Francisco,California,6075.0,586,9,881549
2020-04-06,San Joaquin,California,6077.0,212,11,762148
2020-04-06,San Luis Obispo,California,6079.0,95,1,283111
2020-04-06,San Mateo,California,6081.0,579,13,766573
2020-04-06,Santa Barbara,California,6083.0,192,2,446499
2020-04-06,Santa Clara,California,6085.0,1224,40,1927852
2020-04-06,Santa Cruz,California,6087.0,71,1,273213
2020-04-06,Shasta,California,6089.0,21,3,180080
2020-04-06,Siskiyou,California,6093.0,4,0,43539
2020-04-06,Solano,California,6095.0,93,1,447643
2020-04-06,Sonoma,California,6097.0,115,1,494336
2020-04-06,Stanislaus,California,6099.0,81,0,550660
2020-04-06,Sutter,California,6101.0,18,2,96971
2020-04-06,Tehama,California,6103.0,1,0,65084
2020-04-06,Tulare,California,6107.0,135,6,466195
2020-04-06,Tuolumne,California,6109.0,1,0,54478
2020-04-06,Ventura,California,6111.0,226,6,846006
2020-04-06,Yolo,California,6113.0,50,1,220500
2020-04-06,Yuba,California,6115.0,11,0,78668
2020-04-07,Alameda,California,6001.0,655,15,1671329
2020-04-07,Alpine,California,6003.0,2,0,1129
2020-04-07,Amador,California,6005.0,2,0,39752
2020-04-07,Butte,California,6007.0,13,0,219186
2020-04-07,Calaveras,California,6009.0,5,0,45905
2020-04-07,Colusa,California,6011.0,3,0,21547
2020-04-07,Contra Costa,California,6013.0,442,7,1153526
2020-04-07,Del Norte,California,6015.0,2,0,27812
2020-04-07,El Dorado,California,6017.0,28,0,192843
2020-04-07,Fresno,California,6019.0,146,3,999101
2020-04-07,Glenn,California,6021.0,2,0,28393
2020-04-07,Humboldt,California,6023.0,50,0,135558
2020-04-07,Imperial,California,6025.0,73,2,181215
