date,county,state,fips,cases,deaths,population,new_cases
2020-04-29,San Francisco,California,6075.0,1490,23,881549,19.0
2020-04-30,San Francisco,California,6075.0,1502,25,881549,12.0
2020-05-01,San Francisco,California,6075.0,1526,28,881549,24.0
2020-05-02,San Francisco,California,6075.0,1552,29,881549,26.0
2020-05-03,San Francisco,California,6075.0,1632,29,881549,80.0
2020-05-04,San Francisco,California,6075.0,1692,30,881549,60.0
2020-05-05,San Francisco,California,6075.0,1760,31,881549,68.0
2020-05-06,San Francisco,California,6075.0,1779,31,881549,19.0
2020-05-07,San Francisco,California,6075.0,1806,32,881549,27.0
2020-05-08,San Francisco,California,6075.0,1856,33,881549,50.0
2020-05-09,San Francisco,California,6075.0,1894,33,881549,38.0
2020-05-10,San Francisco,California,6075.0,1946,34,881549,52.0
2020-05-11,San Francisco,California,6075.0,1957,35,881549,11.0
2020-05-12,San Francisco,California,6075.0,1980,35,881549,23.0
2020-05-13,San Francisco,California,6075.0,1997,35,881549,17.0
2020-05-14,San Francisco,California,6075.0,2007,35,881549,10.0
2020-05-15,San Francisco,California,6075.0,2032,36,881549,25.0
2020-05-16,San Francisco,California,6075.0,2065,36,881549,33.0
2020-05-17,San Francisco,California,6075.0,2097,36,881549,32.0
2020-05-18,San Francisco,California,6075.0,2135,36,881549,38.0
2020-05-19,San Francisco,California,6075.0,2186,36,881549,51.0
2020-05-20,San Francisco,California,6075.0,2189,37,881549,3.0
2020-05-21,San Francisco,California,6075.0,2202,37,881549,13.0
